Array_Size,Radix_2_DIT_Serial,Radix_2_DIF_Serial,Radix_2_DIT_Thread,Radix_2_DIF_Thread,Radix_4_DIT_Serial,Radix_4_DIF_Serial,Radix_4_DIT_Thread,Radix_4_DIF_Thread,Radix_8_DIT_Serial,Radix_8_DIF_Serial,Radix_8_DIT_Thread,Radix_8_DIF_Thread,
2, 0.000007, 0.000000, 0.000503, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
4, 0.000001, 0.000000, 0.000155, 0.000000, 0.000003, 0.000000, 0.000227, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
8, 0.000002, 0.000000, 0.000165, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000004, 0.000000, 0.000198, 0.000000
16, 0.000004, 0.000000, 0.000114, 0.000000, 0.000003, 0.000000, 0.000155, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
32, 0.000009, 0.000000, 0.000108, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
64, 0.000020, 0.000000, 0.000142, 0.000000, 0.000014, 0.000000, 0.000176, 0.000000, 0.000011, 0.000000, 0.000192, 0.000000
128, 0.000064, 0.000000, 0.000181, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
256, 0.000107, 0.000000, 0.000309, 0.000000, 0.000071, 0.000000, 0.000247, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
512, 0.000265, 0.000000, 0.000543, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000128, 0.000000, 0.000359, 0.000000
1024, 0.000553, 0.000000, 0.001072, 0.000000, 0.000399, 0.000000, 0.000757, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
2048, 0.001199, 0.000000, 0.002268, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
4096, 0.002621, 0.000000, 0.004764, 0.000000, 0.001761, 0.000000, 0.003245, 0.000000, 0.001446, 0.000000, 0.002540, 0.000000
8192, 0.005554, 0.000000, 0.009114, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
16384, 0.011631, 0.000000, 0.017102, 0.000000, 0.007941, 0.000000, 0.013225, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
32768, 0.024898, 0.000000, 0.024820, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.013957, 0.000000, 0.017714, 0.000000
65536, 0.053551, 0.000000, 0.038050, 0.000000, 0.035798, 0.000000, 0.031735, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
131072, 0.115168, 0.000000, 0.067975, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
262144, 0.241293, 0.000000, 0.142373, 0.000000, 0.161479, 0.000000, 0.096743, 0.000000, 0.135052, 0.000000, 0.078980, 0.000000
524288, 0.512308, 0.000000, 0.295035, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1048576, 1.069048, 0.000000, 0.617769, 0.000000, 0.725925, 0.000000, 0.416045, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
2097152, 2.293455, 0.000000, 1.302814, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1.304480, 0.000000, 0.654861, 0.000000
4194304, 4.876465, 0.000000, 2.761124, 0.000000, 3.373823, 0.000000, 1.870573, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
8388608, 10.258360, 0.000000, 5.802670, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
16777216, 21.446597, 0.000000, 12.134683, 0.000000, 14.858427, 0.000000, 8.155019, 0.000000, 12.267464, 0.000000, 5.959896, 0.000000
33554432, 44.677825, 0.000000, 25.197433, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
67108864, 92.960488, 0.000000, 52.224413, 0.000000, 64.193868, 0.000000, 35.114844, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
134217728, 192.595994, 0.000000, 108.051041, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 104.265531, 0.000000, 50.476350, 0.000000
268435456, 398.905477, 0.000000, 223.644131, 0.000000, 275.538419, 0.000000, 150.047319, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
