Array_Size,Radix_2_DIT_Serial,Radix_2_DIF_Serial,Radix_2_DIT_Thread,Radix_2_DIF_Thread,Radix_4_DIT_Serial,Radix_4_DIF_Serial,Radix_4_DIT_Thread,Radix_4_DIF_Thread,Radix_8_DIT_Serial,Radix_8_DIF_Serial,Radix_8_DIT_Thread,Radix_8_DIF_Thread,
2, 0.000009, 0.000000, 0.000544, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
4, 0.000001, 0.000000, 0.000275, 0.000000, 0.000004, 0.000000, 0.000402, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
8, 0.000002, 0.000000, 0.000284, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000005, 0.000000, 0.000409, 0.000000
16, 0.000004, 0.000000, 0.000477, 0.000000, 0.000004, 0.000000, 0.000273, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
32, 0.000010, 0.000000, 0.000416, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
64, 0.000022, 0.000000, 0.000472, 0.000000, 0.000016, 0.000000, 0.000288, 0.000000, 0.000014, 0.000000, 0.000280, 0.000000
128, 0.000050, 0.000000, 0.000540, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
256, 0.000110, 0.000000, 0.000583, 0.000000, 0.000079, 0.000000, 0.000349, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
512, 0.000253, 0.000000, 0.000734, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000138, 0.000000, 0.000416, 0.000000
1024, 0.000554, 0.000000, 0.001013, 0.000000, 0.000385, 0.000000, 0.000623, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
2048, 0.001219, 0.000000, 0.001738, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
4096, 0.002669, 0.000000, 0.003547, 0.000000, 0.001861, 0.000000, 0.001862, 0.000000, 0.001475, 0.000000, 0.001573, 0.000000
8192, 0.005786, 0.000000, 0.005041, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
16384, 0.012477, 0.000000, 0.007972, 0.000000, 0.008635, 0.000000, 0.007783, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
32768, 0.026599, 0.000000, 0.010439, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.015259, 0.000000, 0.011673, 0.000000
65536, 0.056593, 0.000000, 0.016006, 0.000000, 0.038838, 0.000000, 0.020625, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
131072, 0.121724, 0.000000, 0.029969, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
262144, 0.251237, 0.000000, 0.065116, 0.000000, 0.176033, 0.000000, 0.064747, 0.000000, 0.147332, 0.000000, 0.051813, 0.000000
524288, 0.536274, 0.000000, 0.125333, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1048576, 1.139059, 0.000000, 0.253297, 0.000000, 0.808007, 0.000000, 0.195065, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
2097152, 2.427548, 0.000000, 0.600542, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1.447722, 0.000000, 0.341404, 0.000000
4194304, 5.131247, 0.000000, 1.067264, 0.000000, 3.640841, 0.000000, 0.858533, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
8388608, 10.827340, 0.000000, 2.274212, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
16777216, 22.711827, 0.000000, 4.614595, 0.000000, 15.817348, 0.000000, 3.380334, 0.000000, 13.238883, 0.000000, 2.704316, 0.000000
33554432, 47.543371, 0.000000, 9.817625, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
67108864, 98.554850, 0.000000, 21.162822, 0.000000, 68.833408, 0.000000, 15.589014, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
134217728, 205.210386, 0.000000, 43.123736, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 114.588315, 0.000000, 26.964842, 0.000000
268435456, 429.406450, 0.000000, 87.843411, 0.000000, 301.499188, 0.000000, 63.072260, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
